Timestamp,Dorm_ID,Room_ID,Room_Size_m2,Room_Size_Cat,Num_Occupants,Hour,Day,Month,IsWeekend,TimeOfDay,Dorm_Enc,Room_Enc,RoomSize_Enc,App_Electric_Fan,App_Air_Conditioner,App_Laptop_PC,App_Refrigerator,App_TV_Monitor,App_Phone_Charger,App_Electric_Kettle,App_Rice_Cooker,App_Study_Lamp,App_Electric_Fan_W,App_Air_Conditioner_W,App_Laptop_PC_W,App_Refrigerator_W,App_TV_Monitor_W,App_Phone_Charger_W,App_Electric_Kettle_W,App_Rice_Cooker_W,App_Study_Lamp_W,Total_Active_Wattage,Num_Active_Appliances,Has_High_Power_Appliance,Electricity_Consumed,Avg_Past_Consumption,Anomaly_Label,Data_Source,Location,Utility_Provider
2024-07-16 22:30:00,Dorm C,Room 5,11,Small,1,22,16,7,0,3,2,4,0,1,0,1,1,0,0,0,0,1,30,0,65,135,0,0,0,0,8,238,4,0,0.077889,0.0865,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-16 22:30:00,Dorm B,Room 3,12,Small,1,22,16,7,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047159,0.0991,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-16 22:30:00,Dorm C,Room 4,13,Small,2,22,16,7,0,3,2,3,0,0,0,1,1,0,0,0,0,1,0,0,58,102,0,0,0,0,9,169,3,0,0.088393,0.1405,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-16 23:00:00,Dorm A,Room 7,25,Medium,3,23,16,7,0,3,0,6,1,0,1,1,1,0,1,1,0,1,0,1369,73,111,0,23,1500,0,9,3085,6,1,0.456343,0.218,Abnormal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-16 23:30:00,Dorm A,Room 2,15,Small,3,23,16,7,0,3,0,1,0,0,1,0,1,1,0,0,1,1,0,1068,0,136,42,0,0,453,10,1709,5,1,0.26559,0.2014,Abnormal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-16 23:30:00,Dorm B,Room 1,14,Small,4,23,16,7,0,3,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,103,41,0,0,0,10,154,3,0,0.098194,0.1789,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-17 00:30:00,Dorm B,Room 7,14,Small,3,0,17,7,0,0,1,6,0,0,0,0,1,0,1,0,0,1,0,0,0,133,0,23,0,0,9,165,3,0,0.042375,0.1673,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-17 01:00:00,Dorm C,Room 5,11,Small,1,1,17,7,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01813,0.0896,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-17 02:00:00,Dorm A,Room 4,32,Large,3,2,17,7,0,0,0,3,2,0,0,0,1,0,1,0,0,0,0,0,0,118,0,20,0,0,0,138,2,0,0.096606,0.1696,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-17 03:30:00,Dorm C,Room 3,22,Medium,2,3,17,7,0,0,2,2,1,1,0,0,1,0,0,0,0,0,35,0,0,128,0,0,0,0,0,163,2,0,0.055565,0.1275,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-17 05:00:00,Dorm C,Room 4,13,Small,2,5,17,7,0,0,2,3,0,0,1,0,1,0,1,0,0,0,0,1313,0,137,0,18,0,0,0,1468,3,1,0.167504,0.1352,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-17 06:00:00,Dorm C,Room 4,13,Small,2,6,17,7,0,1,2,3,0,1,0,0,0,1,1,0,0,0,38,0,0,0,38,17,0,0,0,93,3,0,0.077437,0.1345,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-17 06:00:00,Dorm B,Room 7,14,Small,3,6,17,7,0,1,1,6,0,1,0,1,1,0,0,0,0,1,37,0,71,129,0,0,0,0,8,245,4,0,0.107537,0.1461,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-17 07:30:00,Dorm C,Room 2,22,Medium,2,7,17,7,0,1,2,1,1,0,0,0,1,0,0,1,0,1,0,0,0,112,0,0,1279,0,8,1399,3,1,0.191187,0.175,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-17 07:30:00,Dorm C,Room 8,20,Medium,1,7,17,7,0,1,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073431,0.0903,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-17 07:30:00,Dorm C,Room 7,21,Medium,2,7,17,7,0,1,2,6,1,0,0,1,1,0,0,0,0,1,0,0,64,112,0,0,0,0,10,186,3,0,0.105155,0.1205,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-17 07:30:00,Dorm B,Room 2,14,Small,2,7,17,7,0,1,1,1,0,1,0,0,1,0,1,0,0,0,30,0,0,128,0,22,0,0,0,180,3,0,0.091022,0.1943,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-17 08:30:00,Dorm B,Room 6,24,Medium,2,8,17,7,0,1,1,5,1,1,0,0,1,0,0,0,0,0,30,0,0,105,0,0,0,0,0,135,2,0,0.081536,0.1424,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-17 10:30:00,Dorm A,Room 8,15,Small,1,10,17,7,0,1,0,7,0,0,0,0,1,0,0,0,0,1,0,0,0,127,0,0,0,0,8,135,2,0,0.048095,0.0841,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-17 14:00:00,Dorm C,Room 2,22,Medium,2,14,17,7,0,2,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18,0,0,0,18,1,0,0.063959,0.1716,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-17 16:30:00,Dorm A,Room 2,15,Small,3,16,17,7,0,2,0,1,0,1,0,0,1,0,0,0,0,0,31,0,0,133,0,0,0,0,0,164,2,0,0.085476,0.2009,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-17 16:30:00,Dorm C,Room 1,21,Medium,1,16,17,7,0,2,2,0,1,1,0,0,1,0,1,0,0,1,30,0,0,119,0,17,0,0,10,176,4,0,0.096683,0.1306,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-17 17:00:00,Dorm A,Room 6,32,Large,3,17,17,7,0,2,0,5,2,0,0,0,1,0,0,0,0,0,0,0,0,133,0,0,0,0,0,133,1,0,0.113616,0.2417,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-17 17:30:00,Dorm C,Room 7,21,Medium,2,17,17,7,0,2,2,6,1,1,0,1,1,0,0,0,0,0,31,0,60,109,0,0,0,0,0,200,3,0,0.065885,0.1215,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-17 17:30:00,Dorm A,Room 7,25,Medium,3,17,17,7,0,2,0,6,1,0,0,1,1,0,0,0,0,1,0,0,72,130,0,0,0,0,10,212,3,0,0.083535,0.2389,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-17 18:30:00,Dorm C,Room 5,11,Small,1,18,17,7,0,3,2,4,0,0,0,1,1,0,0,0,1,0,0,0,60,122,0,0,0,411,0,593,3,0,0.1837,0.0659,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-17 18:30:00,Dorm A,Room 4,32,Large,3,18,17,7,0,3,0,3,2,1,0,1,1,0,0,0,1,1,37,0,73,110,0,0,0,369,9,598,5,0,0.216247,0.1727,Abnormal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-17 18:30:00,Dorm C,Room 6,15,Small,1,18,17,7,0,3,2,5,0,1,0,0,0,1,1,0,1,0,34,0,0,0,36,22,0,404,0,496,4,0,0.115297,0.0659,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-17 19:00:00,Dorm C,Room 5,11,Small,1,19,17,7,0,3,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,9,1,0,0.064909,0.0791,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-17 19:00:00,Dorm C,Room 3,22,Medium,2,19,17,7,0,3,2,2,1,1,1,0,1,0,0,1,0,0,37,1235,0,117,0,0,1312,0,0,2701,4,1,0.470236,0.1267,Abnormal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-17 20:00:00,Dorm B,Room 5,19,Medium,3,20,17,7,0,3,1,4,1,1,0,1,1,1,0,0,0,1,35,0,65,105,35,0,0,0,9,249,5,0,0.142497,0.1272,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-17 20:30:00,Dorm A,Room 5,18,Medium,1,20,17,7,0,3,0,4,1,0,1,1,1,0,0,0,0,0,0,1253,64,114,0,0,0,0,0,1431,3,1,0.33648,0.1358,Abnormal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-17 20:30:00,Dorm C,Room 8,20,Medium,1,20,17,7,0,3,2,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,10,1,0,0.075272,0.0912,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-17 23:00:00,Dorm B,Room 4,25,Medium,3,23,17,7,0,3,1,3,1,1,0,0,1,0,1,0,0,0,39,0,0,138,0,22,0,0,0,199,3,0,0.107743,0.2323,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-17 23:30:00,Dorm B,Room 6,24,Medium,2,23,17,7,0,3,1,5,1,1,0,0,1,0,0,1,0,0,35,0,0,122,0,0,1570,0,0,1727,3,1,0.212085,0.1237,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-18 00:00:00,Dorm B,Room 1,14,Small,4,0,18,7,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,132,0,18,0,0,0,150,2,0,0.057671,0.1752,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-18 00:30:00,Dorm B,Room 5,19,Medium,3,0,18,7,0,0,1,4,1,0,1,0,1,0,1,0,0,0,0,1055,0,136,0,22,0,0,0,1213,3,1,0.176279,0.1356,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-18 01:30:00,Dorm C,Room 8,20,Medium,1,1,18,7,0,0,2,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,45,0,0,0,0,45,1,0,0.033476,0.0894,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-18 02:00:00,Dorm A,Room 1,20,Medium,2,2,18,7,0,0,0,0,1,1,0,0,1,0,0,0,0,0,35,0,0,122,0,0,0,0,0,157,2,0,0.052876,0.1841,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-18 02:00:00,Dorm A,Room 2,15,Small,3,2,18,7,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,116,0,0,0,0,10,126,2,0,0.040799,0.1909,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-18 02:00:00,Dorm A,Room 3,17,Medium,2,2,18,7,0,0,0,2,1,0,0,1,1,0,1,0,0,0,0,0,63,106,0,19,0,0,0,188,3,0,0.040492,0.1271,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-18 03:00:00,Dorm B,Room 4,25,Medium,3,3,18,7,0,0,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,129,0,0,0,0,0,129,1,0,0.064432,0.2377,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-18 03:30:00,Dorm A,Room 6,32,Large,3,3,18,7,0,0,0,5,2,0,0,0,1,0,1,0,0,0,0,0,0,121,0,22,0,0,0,143,2,0,0.074029,0.2474,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-18 04:00:00,Dorm B,Room 5,19,Medium,3,4,18,7,0,0,1,4,1,1,0,1,1,0,1,0,0,0,39,0,71,112,0,18,0,0,0,240,4,0,0.060475,0.1452,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-18 04:00:00,Dorm A,Room 4,32,Large,3,4,18,7,0,0,0,3,2,0,1,0,0,0,1,0,0,1,0,1187,0,0,0,19,0,0,10,1216,3,1,0.257711,0.1661,Abnormal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-18 04:30:00,Dorm C,Room 3,22,Medium,2,4,18,7,0,0,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,108,0,0,0,0,0,108,1,0,0.032551,0.1676,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-18 05:00:00,Dorm C,Room 5,11,Small,1,5,18,7,0,0,2,4,0,1,0,0,1,0,0,0,0,0,39,0,0,106,0,0,0,0,0,145,2,0,0.047866,0.0634,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-18 05:00:00,Dorm C,Room 2,22,Medium,2,5,18,7,0,0,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,120,0,21,0,0,0,141,2,0,0.058573,0.1646,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-18 06:00:00,Dorm A,Room 5,18,Medium,1,6,18,7,0,1,0,4,1,0,0,1,1,1,0,0,0,0,0,0,58,117,44,0,0,0,0,219,3,0,0.100232,0.1604,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-18 06:30:00,Dorm C,Room 3,22,Medium,2,6,18,7,0,1,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,129,0,0,0,0,0,129,1,0,0.088279,0.1654,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-18 06:30:00,Dorm B,Room 8,20,Medium,3,6,18,7,0,1,1,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,38,0,0,0,0,38,1,0,0.083395,0.2022,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-18 07:00:00,Dorm A,Room 4,32,Large,3,7,18,7,0,1,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,104,1,0,0.13441,0.1846,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-18 07:30:00,Dorm C,Room 3,22,Medium,2,7,18,7,0,1,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,119,0,0,0,0,0,119,1,0,0.083001,0.1457,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-18 08:00:00,Dorm B,Room 6,24,Medium,2,8,18,7,0,1,1,5,1,1,0,0,0,0,1,0,1,0,38,0,0,0,0,18,0,459,0,515,3,0,0.163363,0.1189,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-18 08:00:00,Dorm A,Room 8,15,Small,1,8,18,7,0,1,0,7,0,1,0,0,0,0,0,0,0,1,38,0,0,0,0,0,0,0,9,47,2,0,0.047636,0.0852,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-18 08:00:00,Dorm B,Room 2,14,Small,2,8,18,7,0,1,1,1,0,1,0,0,0,0,0,1,0,0,34,0,0,0,0,0,1371,0,0,1405,2,1,0.359933,0.1977,Abnormal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-18 08:00:00,Dorm B,Room 7,14,Small,3,8,18,7,0,1,1,6,0,1,0,0,1,0,0,1,0,0,34,0,0,116,0,0,1654,0,0,1804,3,1,0.257119,0.1485,Abnormal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-18 08:30:00,Dorm B,Room 3,12,Small,1,8,18,7,0,1,1,2,0,0,0,1,0,0,0,0,1,0,0,0,74,0,0,0,0,426,0,500,2,0,0.083615,0.0983,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-18 08:30:00,Dorm B,Room 4,25,Medium,3,8,18,7,0,1,1,3,1,0,1,0,1,0,1,1,0,0,0,1144,0,138,0,23,1521,0,0,2826,4,1,0.37299,0.2299,Abnormal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-18 09:00:00,Dorm C,Room 5,11,Small,1,9,18,7,0,1,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,113,0,0,0,0,0,113,1,0,0.078599,0.065,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-18 10:00:00,Dorm C,Room 4,13,Small,2,10,18,7,0,1,2,3,0,0,0,0,1,0,1,0,1,0,0,0,0,110,0,22,0,437,0,569,3,0,0.102287,0.1163,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-18 11:00:00,Dorm B,Room 7,14,Small,3,11,18,7,0,1,1,6,0,1,0,1,1,0,0,0,0,0,30,0,68,120,0,0,0,0,0,218,3,0,0.060803,0.1513,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-18 12:30:00,Dorm A,Room 7,25,Medium,3,12,18,7,0,2,0,6,1,1,0,0,1,0,1,0,0,0,33,0,0,129,0,18,0,0,0,180,3,0,0.083396,0.2313,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-18 15:30:00,Dorm A,Room 5,18,Medium,1,15,18,7,0,2,0,4,1,1,0,1,0,1,0,0,0,0,38,0,68,0,37,0,0,0,0,143,3,0,0.078999,0.1641,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-18 15:30:00,Dorm C,Room 2,22,Medium,2,15,18,7,0,2,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,115,0,20,0,0,0,135,2,0,0.092279,0.1532,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-18 16:30:00,Dorm B,Room 2,14,Small,2,16,18,7,0,2,1,1,0,1,0,0,0,1,0,0,0,0,36,0,0,0,34,0,0,0,0,70,2,0,0.049313,0.2213,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-18 16:30:00,Dorm B,Room 6,24,Medium,2,16,18,7,0,2,1,5,1,0,0,0,1,0,0,0,0,0,0,0,0,115,0,0,0,0,0,115,1,0,0.064251,0.1033,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-18 19:00:00,Dorm A,Room 8,15,Small,1,19,18,7,0,3,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,117,0,0,0,0,0,117,1,0,0.068558,0.0834,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-18 19:00:00,Dorm B,Room 3,12,Small,1,19,18,7,0,3,1,2,0,0,0,1,1,1,0,0,0,0,0,0,70,124,40,0,0,0,0,234,3,0,0.067702,0.0881,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-18 19:00:00,Dorm B,Room 5,19,Medium,3,19,18,7,0,3,1,4,1,1,1,1,1,0,1,0,0,1,33,1301,70,130,0,19,0,0,8,1561,6,1,0.328107,0.1332,Abnormal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-18 20:30:00,Dorm C,Room 6,15,Small,1,20,18,7,0,3,2,5,0,1,0,0,0,0,1,0,1,1,35,0,0,0,0,19,0,391,10,455,4,0,0.114434,0.0698,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-18 21:00:00,Dorm A,Room 1,20,Medium,2,21,18,7,0,3,0,0,1,0,1,1,0,0,1,0,1,1,0,1053,56,0,0,23,0,449,8,1589,5,1,0.366094,0.1594,Abnormal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-18 21:30:00,Dorm A,Room 7,25,Medium,3,21,18,7,0,3,0,6,1,0,1,1,1,1,1,0,1,0,0,1337,57,125,40,21,0,341,0,1921,6,1,0.366254,0.2198,Abnormal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-18 22:00:00,Dorm B,Room 7,14,Small,3,22,18,7,0,3,1,6,0,0,0,1,1,1,1,0,0,1,0,0,61,108,42,21,0,0,8,240,5,0,0.097914,0.1531,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-18 22:30:00,Dorm B,Room 1,14,Small,4,22,18,7,0,3,1,0,0,0,0,1,1,0,1,0,1,1,0,0,63,110,0,20,0,424,8,625,5,0,0.199174,0.1686,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-18 23:00:00,Dorm B,Room 8,20,Medium,3,23,18,7,0,3,1,7,1,1,0,1,1,1,0,1,0,0,32,0,71,118,45,0,1451,0,0,1717,5,1,0.301208,0.1872,Abnormal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-19 00:30:00,Dorm C,Room 5,11,Small,1,0,19,7,0,0,2,4,0,0,1,0,1,0,0,0,0,0,0,1067,0,121,0,0,0,0,0,1188,2,1,0.233153,0.067,Abnormal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-19 01:30:00,Dorm C,Room 7,21,Medium,2,1,19,7,0,0,2,6,1,1,0,0,1,0,1,0,0,0,31,0,0,108,0,22,0,0,0,161,3,0,0.064559,0.1146,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-19 02:00:00,Dorm B,Room 7,14,Small,3,2,19,7,0,0,1,6,0,0,0,0,1,0,1,0,0,0,0,0,0,110,0,19,0,0,0,129,2,0,0.059721,0.135,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-19 04:00:00,Dorm B,Room 5,19,Medium,3,4,19,7,0,0,1,4,1,0,0,0,1,0,1,0,0,0,0,0,0,128,0,19,0,0,0,147,2,0,0.061288,0.1586,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-19 05:00:00,Dorm C,Room 2,22,Medium,2,5,19,7,0,0,2,1,1,1,0,0,1,0,1,0,0,0,31,0,0,108,0,21,0,0,0,160,3,0,0.056823,0.1519,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-19 05:00:00,Dorm A,Room 2,15,Small,3,5,19,7,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1189,0,125,0,0,0,0,8,1322,3,1,0.301941,0.1867,Abnormal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-19 06:00:00,Dorm A,Room 8,15,Small,1,6,19,7,0,1,0,7,0,0,0,1,1,0,0,0,0,0,0,0,63,127,0,0,0,0,0,190,2,0,0.061035,0.0853,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-19 06:30:00,Dorm B,Room 4,25,Medium,3,6,19,7,0,1,1,3,1,1,0,0,1,0,0,1,0,1,32,0,0,105,0,0,1313,0,8,1458,4,1,0.216005,0.2565,Abnormal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-19 07:30:00,Dorm A,Room 2,15,Small,3,7,19,7,0,1,0,1,0,1,0,0,1,0,1,0,1,0,39,0,0,134,0,20,0,398,0,591,4,0,0.179279,0.158,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-19 08:30:00,Dorm B,Room 6,24,Medium,2,8,19,7,0,1,1,5,1,0,0,0,1,1,0,0,1,0,0,0,0,114,41,0,0,454,0,609,3,0,0.17389,0.1038,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-19 09:30:00,Dorm A,Room 1,20,Medium,2,9,19,7,0,1,0,0,1,1,0,0,1,1,0,0,0,0,38,0,0,102,43,0,0,0,0,183,3,0,0.107935,0.172,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-19 10:00:00,Dorm A,Room 2,15,Small,3,10,19,7,0,1,0,1,0,1,0,0,1,0,1,0,0,1,32,0,0,109,0,22,0,0,9,172,4,0,0.093197,0.1603,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-19 11:00:00,Dorm B,Room 2,14,Small,2,11,19,7,0,1,1,1,0,1,1,1,0,0,0,0,0,1,38,1345,57,0,0,0,0,0,8,1448,4,1,0.171315,0.2194,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-19 11:30:00,Dorm A,Room 4,32,Large,3,11,19,7,0,1,0,3,2,0,1,1,1,0,1,1,1,0,0,1117,72,115,0,19,1326,375,0,3024,6,1,0.387851,0.1887,Abnormal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-19 12:30:00,Dorm B,Room 8,20,Medium,3,12,19,7,0,2,1,7,1,1,1,1,1,0,0,0,0,0,39,1129,60,130,0,0,0,0,0,1358,4,1,0.258279,0.2104,Abnormal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-19 13:00:00,Dorm B,Room 3,12,Small,1,13,19,7,0,2,1,2,0,0,1,0,1,1,1,0,0,0,0,1310,0,131,40,17,0,0,0,1498,4,1,0.29879,0.0852,Abnormal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-19 13:00:00,Dorm B,Room 7,14,Small,3,13,19,7,0,2,1,6,0,1,0,0,1,0,1,0,0,0,39,0,0,123,0,18,0,0,0,180,3,0,0.069555,0.1259,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-19 13:30:00,Dorm A,Room 6,32,Large,3,13,19,7,0,2,0,5,2,1,0,0,1,0,0,0,0,0,35,0,0,113,0,0,0,0,0,148,2,0,0.111981,0.2271,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-19 13:30:00,Dorm C,Room 6,15,Small,1,13,19,7,0,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033419,0.0672,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-19 14:30:00,Dorm A,Room 6,32,Large,3,14,19,7,0,2,0,5,2,0,0,0,1,0,0,0,0,0,0,0,0,123,0,0,0,0,0,123,1,0,0.118914,0.2021,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-19 15:30:00,Dorm A,Room 8,15,Small,1,15,19,7,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029538,0.0869,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-19 16:00:00,Dorm B,Room 6,24,Medium,2,16,19,7,0,2,1,5,1,0,1,1,1,1,0,0,0,0,0,1098,61,120,34,0,0,0,0,1313,4,1,0.234409,0.116,Abnormal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-07-19 16:00:00,Dorm C,Room 4,13,Small,2,16,19,7,0,2,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,110,0,0,0,0,0,110,1,0,0.050356,0.1221,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
